zip,city
13132,NACKA
13133,NACKA
13134,NACKA
13135,NACKA
13136,NACKA
13137,NACKA
13138,NACKA
13139,NACKA
13140,NACKA
13141,NACKA
13142,NACKA
13144,NACKA
13145,NACKA
13146,NACKA
13147,NACKA
13148,NACKA
13149,NACKA
13152,NACKA STRAND
13153,NACKA
13154,NACKA
13155,NACKA
13159,NACKA
13160,NACKA
13161,NACKA
13165,NACKA
13171,NACKA
13172,NACKA
13181,NACKA
13182,NACKA
13183,NACKA
13185,STOCKHOLM
13188,STOCKHOLM
13191,STOCKHOLM
13192,NACKA
13193,NACKA
13400,GUSTAVSBERG
13401,GUSTAVSBERG
13420,GUSTAVSBERG
13421,GUSTAVSBERG
13422,GUSTAVSBERG
13423,GUSTAVSBERG
13427,GUSTAVSBERG
13429,GUSTAVSBERG
13430,GUSTAVSBERG
13431,GUSTAVSBERG
13432,GUSTAVSBERG
13433,GUSTAVSBERG
13434,GUSTAVSBERG
13435,GUSTAVSBERG
13436,GUSTAVSBERG
13437,GUSTAVSBERG
13438,GUSTAVSBERG
13439,GUSTAVSBERG
13440,GUSTAVSBERG
13441,GUSTAVSBERG
13442,GUSTAVSBERG
13443,GUSTAVSBERG
13444,GUSTAVSBERG
13481,GUSTAVSBERG
13482,GUSTAVSBERG
13570,STOCKHOLM
13600,HANINGE
13602,HANINGE
13603,HANINGE
13612,HANINGE
13618,HANINGE
13620,HANINGE
13621,HANINGE
13622,HANINGE
13623,HANINGE
13625,HANINGE
13626,HANINGE
13637,HANDEN
13638,HANDEN
13639,HANDEN
13640,HANDEN
13641,HANDEN
13642,HANDEN
13643,HANDEN
13644,HANDEN
13645,HANDEN
13646,HANDEN
13647,HANINGE
13648,HANDEN
13649,VEGA
13650,JORDBRO
13660,BRANDBERGEN
13661,BRANDBERGEN
13662,BRANDBERGEN
13663,BRANDBERGEN
13664,HANINGE
13674,NORRBY
13681,HANINGE
13683,HANINGE
13687,HANINGE
13689,HANINGE
13702,TUNGELSTA
13754,TUNGELSTA
13755,TUNGELSTA
13756,TUNGELSTA
13757,TUNGELSTA
13761,JORDBRO
13762,JORDBRO
13763,JORDBRO
13764,JORDBRO
13765,JORDBRO
13766,JORDBRO
13767,JORDBRO
13768,JORDBRO
13792,TUNGELSTA
13793,TUNGELSTA
13794,NORRA SORUNDA
13902,DJURHAMN
13972,DJURHAMN
13973,DJURHAMN
13974,DJURHAMN
13975,DJURHAMN
14100,HUDDINGE
14102,HUDDINGE
14104,HUDDINGE
14105,KUNGENS KURVA
14106,KUNGENS KURVA
14107,KUNGENS KURVA
14108,KUNGENS KURVA
14109,HUDDINGE
14116,SEGELTORP
14117,SEGELTORP
14118,HUDDINGE
14119,SEGELTORP
14120,HUDDINGE
14121,HUDDINGE
14122,HUDDINGE
14123,HUDDINGE
14124,HUDDINGE
14125,HUDDINGE
14126,HUDDINGE
14127,HUDDINGE
14128,HUDDINGE
14130,HUDDINGE
14131,HUDDINGE
14132,HUDDINGE
14133,HUDDINGE
14134,HUDDINGE
14135,HUDDINGE
14137,HUDDINGE
14138,HUDDINGE
14139,HUDDINGE
14140,HUDDINGE
14141,HUDDINGE
14142,HUDDINGE
14143,HUDDINGE
14144,HUDDINGE
14145,HUDDINGE
14146,HUDDINGE
14147,HUDDINGE
14148,HUDDINGE
14149,HUDDINGE
14150,HUDDINGE
14151,HUDDINGE
14152,HUDDINGE
14153,HUDDINGE
14154,HUDDINGE
14155,HUDDINGE
14156,HUDDINGE
14157,HUDDINGE
14159,HUDDINGE
14160,HUDDINGE
14161,HUDDINGE
14162,HUDDINGE
14163,HUDDINGE
14168,HUDDINGE
14169,HUDDINGE
14170,SEGELTORP
14171,SEGELTORP
14172,SEGELTORP
14173,SEGELTORP
14174,SEGELTORP
14175,KUNGENS KURVA
14181,HUDDINGE
14182,STOCKHOLM
14183,HUDDINGE
14184,HUDDINGE
14185,HUDDINGE
14186,STOCKHOLM
14187,HUDDINGE
14188,HUDDINGE
14189,HUDDINGE
14191,HUDDINGE
14192,HUDDINGE
14199,STOCKHOLM
14500,NORSBORG
14501,NORSBORG
14502,NORSBORG
14503,NORSBORG
14504,NORSBORG
14520,NORSBORG
14550,NORSBORG
14551,NORSBORG
14552,NORSBORG
14553,NORSBORG
14556,NORSBORG
14557,NORSBORG
14558,NORSBORG
14559,NORSBORG
14560,NORSBORG
14563,NORSBORG
14564,NORSBORG
14565,NORSBORG
14567,NORSBORG
14568,NORSBORG
14569,NORSBORG
14570,NORSBORG
14571,NORSBORG
14572,NORSBORG
14573,NORSBORG
14574,NORSBORG
14575,NORSBORG
14576,NORSBORG
14581,NORSBORG
14583,NORSBORG
14584,STOCKHOLM
14588,NORSBORG
14590,NORSBORG
14600,TULLINGE
14620,TULLINGE
14621,TULLINGE
14622,TULLINGE
14630,TULLINGE
14631,TULLINGE
14632,TULLINGE
14633,TULLINGE
14634,TULLINGE
14636,TULLINGE
14637,TULLINGE
14638,TULLINGE
14640,TULLINGE
14641,TULLINGE
14645,TULLINGE
14646,TULLINGE
14648,TULLINGE
14649,TULLINGE
14650,TULLINGE
14652,TULLINGE
14653,TULLINGE
14654,TULLINGE
14680,TULLINGE
14700,TUMBA
14701,TUMBA
14720,TUMBA
14721,TUMBA
14722,TUMBA
14723,TUMBA
14725,TUMBA
14730,TUMBA
14731,TUMBA
14732,TUMBA
14733,TUMBA
14734,TUMBA
14739,TUMBA
14740,TUMBA
14741,TUMBA
14742,TUMBA
14743,TUMBA
14744,TUMBA
14745,TUMBA
14746,TUMBA
14750,TUMBA
14751,TUMBA
14752,TUMBA
14753,TUMBA
14754,TUMBA
14755,TUMBA
14760,UTTRAN
14761,UTTRAN
14762,UTTRAN
14763,UTTRAN
14780,TUMBA
14782,TUMBA
14785,TUMBA
14802,SORUNDA
14860,STORA VIKA
14870,SORUNDA
14871,SORUNDA
14896,SORUNDA
14897,SORUNDA
15520,NYKVARN
15521,NYKVARN
15530,NYKVARN
15531,NYKVARN
15532,NYKVARN
15533,NYKVARN
15534,NYKVARN
15535,NYKVARN
15580,NYKVARN
15581,NYKVARN
15591,NYKVARN
15592,NYKVARN
15593,NYKVARN
15594,NYKVARN
16100,BROMMA
16102,BROMMA
16103,BROMMA
16104,BROMMA
16105,BROMMA
16107,BROMMA
16111,BROMMA
16120,BROMMA
16124,BROMMA
16125,BROMMA
16126,BROMMA
16184,BROMMA
16186,STOCKHOLM
16189,STOCKHOLM
16216,STOCKHOLM
16287,STOCKHOLM
16289,STOCKHOLM
16394,STOCKHOLM
16400,KISTA
16406,KISTA
16407,KISTA
16415,KISTA
16419,KISTA
16420,KISTA
16421,KISTA
16422,KISTA
16425,KISTA
16426,KISTA
16428,KISTA
16429,KISTA
16430,KISTA
16431,KISTA
16432,KISTA
16433,KISTA
16434,KISTA
16435,KISTA
16436,KISTA
16437,KISTA
16438,KISTA
16439,KISTA
16440,KISTA
16441,KISTA
16442,KISTA
16443,KISTA
16444,KISTA
16445,KISTA
16446,KISTA
16447,KISTA
16448,KISTA
16451,KISTA
16452,KISTA
16453,KISTA
16455,KISTA
16471,KISTA
16472,KISTA
16473,KISTA
16474,KISTA
16475,KISTA
16476,KISTA
16477,KISTA
16478,KISTA
16479,KISTA
16480,STOCKHOLM
16481,KISTA
16482,STOCKHOLM
16483,STOCKHOLM
16484,STOCKHOLM
16485,STOCKHOLM
16486,STOCKHOLM
16487,KISTA
16488,KISTA
16489,STOCKHOLM
16490,STOCKHOLM
16491,KISTA
16492,STOCKHOLM
16493,KISTA
16494,KISTA
16495,KISTA
16496,KISTA
16497,KISTA
16498,STOCKHOLM
16700,BROMMA
16714,BROMMA
16715,BROMMA
16717,BROMMA
16719,BROMMA
16720,BROMMA
16724,BROMMA
16731,BROMMA
16732,BROMMA
16733,BROMMA
16735,BROMMA
16736,BROMMA
16737,BROMMA
16738,BROMMA
16739,BROMMA
16740,BROMMA
16741,BROMMA
16743,BROMMA
16744,BROMMA
16745,BROMMA
16751,BROMMA
16752,BROMMA
16753,BROMMA
16754,BROMMA
16755,BROMMA
16756,BROMMA
16757,BROMMA
16758,BROMMA
16761,BROMMA
16762,BROMMA
16763,BROMMA
16764,BROMMA
16765,BROMMA
16766,BROMMA
16767,BROMMA
16771,BROMMA
16772,BROMMA
16773,BROMMA
16774,BROMMA
16775,BROMMA
16776,BROMMA
16780,BROMMA
16781,BROMMA
16800,BROMMA
16815,BROMMA
16820,BROMMA
16827,BROMMA
16830,BROMMA
16831,BROMMA
16832,BROMMA
16833,BROMMA
16834,BROMMA
16835,BROMMA
16836,BROMMA
16837,BROMMA
16838,BROMMA
16839,BROMMA
16840,BROMMA
16841,BROMMA
16843,BROMMA
16844,BROMMA
16845,BROMMA
16846,BROMMA
16847,BROMMA
16848,BROMMA
16849,BROMMA
16850,BROMMA
16851,BROMMA
16852,BROMMA
16853,BROMMA
16854,BROMMA
16855,BROMMA
16856,BROMMA
16857,BROMMA
16858,BROMMA
16859,BROMMA
16860,BROMMA
16861,BROMMA
16862,BROMMA
16863,BROMMA
16864,BROMMA
16865,BROMMA
16866,BROMMA
16867,BROMMA
16868,BROMMA
16869,BROMMA
16870,BROMMA
16871,BROMMA
16872,BROMMA
16873,BROMMA
16874,BROMMA
16875,BROMMA
16876,BROMMA
16877,BROMMA
16880,BROMMA
16900,SOLNA
16902,SOLNA
16903,SOLNA
16904,SOLNA
16905,SOLNA
16920,SOLNA
16926,SOLNA
16927,SOLNA
16928,SOLNA
16929,SOLNA
16930,SOLNA
16931,SOLNA
16932,SOLNA
16933,SOLNA
16934,SOLNA
16935,SOLNA
16936,SOLNA
16937,SOLNA
16938,SOLNA
16939,SOLNA
16940,SOLNA
16950,SOLNA
16951,SOLNA
16952,SOLNA
16953,SOLNA
16954,SOLNA
16955,SOLNA
16956,SOLNA
16957,SOLNA
16958,SOLNA
16959,SOLNA
16960,SOLNA
16961,SOLNA
16962,SOLNA
16963,SOLNA
16964,SOLNA
16965,SOLNA
16966,SOLNA
16967,SOLNA
16968,SOLNA
16969,SOLNA
16970,SOLNA
16971,SOLNA
16972,SOLNA
16973,SOLNA
16974,SOLNA
16979,SOLNA
16980,SOLNA
16981,SOLNA
16982,STOCKHOLM
16983,SOLNA
16984,STOCKHOLM
16985,STOCKHOLM
16986,STOCKHOLM
16987,STOCKHOLM
16988,SOLNA
16989,SOLNA
16990,SOLNA
16991,SOLNA
16992,STOCKHOLM
16993,SOLNA
16999,STOCKHOLM
17000,SOLNA
17007,SOLNA
17008,SOLNA
17009,SOLNA
17020,SOLNA
17062,SOLNA
17063,SOLNA
17065,SOLNA
17066,SOLNA
17067,SOLNA
17068,SOLNA
17069,SOLNA
17070,SOLNA
17071,SOLNA
17072,SOLNA
17073,SOLNA
17074,SOLNA
17075,SOLNA
17076,SOLNA
17077,SOLNA
17078,SOLNA
17079,SOLNA
17080,SOLNA
17081,SOLNA
17082,SOLNA
17084,SOLNA
17085,SOLNA
17087,STOCKHOLM
17100,SOLNA
17101,SOLNA
17104,SOLNA
17105,SOLNA
17106,SOLNA
17108,SOLNA
17109,SOLNA
17111,SOLNA
17113,SOLNA
17115,SOLNA
17116,STOCKHOLM
17118,SOLNA
17119,SOLNA
17120,SOLNA
17121,SOLNA
17122,SOLNA
17123,SOLNA
17124,SOLNA
17125,SOLNA
17126,SOLNA
17127,SOLNA
17128,SOLNA
17129,SOLNA
17141,SOLNA
17142,SOLNA
17143,SOLNA
17144,SOLNA
17145,SOLNA
17147,SOLNA
17148,SOLNA
17149,SOLNA
17150,SOLNA
17151,SOLNA
17152,SOLNA
17153,SOLNA
17154,SOLNA
17155,SOLNA
17156,SOLNA
17157,SOLNA
17158,SOLNA
17159,SOLNA
17160,SOLNA
17161,SOLNA
17162,SOLNA
17163,SOLNA
17164,SOLNA
17165,SOLNA
17166,SOLNA
17167,SOLNA
17168,SOLNA
17169,SOLNA
17170,SOLNA
17171,SOLNA
17172,SOLNA
17173,SOLNA
17174,SOLNA
17175,STOCKHOLM
17176,STOCKHOLM
17177,STOCKHOLM
17178,SOLNA
17179,SOLNA
17180,SOLNA
17181,SOLNA
17182,SOLNA
17183,STOCKHOLM
17185,SOLNA
17186,SOLNA
17187,SOLNA
17188,SOLNA
17189,SOLNA
17190,SOLNA
17191,SOLNA
17192,SOLNA
17193,SOLNA
17194,SOLNA
17195,SOLNA
17196,SOLNA
17197,SOLNA
17199,SOLNA
17205,SUNDBYBERG
17213,SUNDBYBERG
17219,SUNDBYBERG
17220,SUNDBYBERG
17221,SUNDBYBERG
17222,SUNDBYBERG
17223,SUNDBYBERG
17224,SUNDBYBERG
17225,SUNDBYBERG
17226,SUNDBYBERG
17227,SUNDBYBERG
17229,SUNDBYBERG
17230,SUNDBYBERG
17231,SUNDBYBERG
17232,SUNDBYBERG
17233,SUNDBYBERG
17234,SUNDBYBERG
17235,SUNDBYBERG
17236,SUNDBYBERG
17237,SUNDBYBERG
17238,SUNDBYBERG
17239,SUNDBYBERG
17240,SUNDBYBERG
17241,SUNDBYBERG
17262,SUNDBYBERG
17263,SUNDBYBERG
17264,SUNDBYBERG
17265,SUNDBYBERG
17266,SUNDBYBERG
17267,SUNDBYBERG
17268,SUNDBYBERG
17269,SUNDBYBERG
17270,SUNDBYBERG
17271,SUNDBYBERG
17272,SUNDBYBERG
17273,SUNDBYBERG
17274,SUNDBYBERG
17275,SUNDBYBERG
17276,SUNDBYBERG
17277,SUNDBYBERG
17278,SUNDBYBERG
17279,SUNDBYBERG
17281,STOCKHOLM
17282,SUNDBYBERG
17284,SUNDBYBERG
17287,SUNDBYBERG
17288,SUNDBYBERG
17290,SUNDBYBERG
17292,SUNDBYBERG
17298,STOCKHOLM
17299,SUNDBYBERG
17300,TOMTEBODA
17301,TOMTEBODA
17302,TOMTEBODA
17305,TOMTEBODA
17306,TOMTEBODA
17307,TOMTEBODA
17308,TOMTEBODA
17310,TOMTEBODA
17311,STOCKHOLM
17313,TOMTEBODA
17315,TOMTEBODA
17317,TOMTEBODA
17318,TOMTEBODA
17320,TOMTEBODA
17323,TOMTEBODA
17324,TOMTEBODA
17325,TOMTEBODA
17326,TOMTEBODA
17327,TOMTEBODA
17328,TOMTEBODA
17329,TOMTEBODA
17330,SOLNA
17331,SOLNA
17332,STOCKHOLM
17333,STOCKHOLM
17334,STOCKHOLM
17335,STOCKHOLM
17336,STOCKHOLM
17337,STOCKHOLM
17338,STOCKHOLM
17339,STOCKHOLM
17340,STOCKHOLM
17341,STOCKHOLM
17342,STOCKHOLM
17343,STOCKHOLM
17344,STOCKHOLM
17345,STOCKHOLM
17350,STOCKHOLM
17351,STOCKHOLM
17355,TOMTEBODA
17360,TOMTEBODA
17365,STOCKHOLM
17380,STOCKHOLM
17381,STOCKHOLM
17383,STOCKHOLM
17385,TOMTEBODA
17386,STOCKHOLM
17400,SUNDBYBERG
17402,SUNDBYBERG
17407,SUNDBYBERG
17413,SUNDBYBERG
17420,SUNDBYBERG
17427,SUNDBYBERG
17441,SUNDBYBERG
17442,SUNDBYBERG
17443,SUNDBYBERG
17444,SUNDBYBERG
17445,SUNDBYBERG
17446,SUNDBYBERG
17447,SUNDBYBERG
17448,SUNDBYBERG
17449,SUNDBYBERG
17450,SUNDBYBERG
17451,SUNDBYBERG
17452,SUNDBYBERG
17453,SUNDBYBERG
17454,SUNDBYBERG
17455,SUNDBYBERG
17456,SUNDBYBERG
17457,SUNDBYBERG
17458,SUNDBYBERG
17459,SUNDBYBERG
17460,SUNDBYBERG
17461,SUNDBYBERG
17462,SUNDBYBERG
17463,SUNDBYBERG
17464,SUNDBYBERG
17466,SUNDBYBERG
17486,SUNDBYBERG
17487,SUNDBYBERG
17488,SUNDBYBERG
17802,DROTTNINGHOLM
17893,DROTTNINGHOLM
17903,STENHAMRA
17960,STENHAMRA
17961,STENHAMRA
17962,STENHAMRA
17963,STENHAMRA
17965,STENHAMRA
18200,DANDERYD
18202,DANDERYD
18203,DANDERYD
18204,ENEBYBERG
18205,DJURSHOLM
18206,DJURSHOLM
18207,STOCKSUND
18211,DANDERYD
18212,DANDERYD
18214,DANDERYD
18215,DANDERYD
18216,DANDERYD
18217,DANDERYD
18220,DANDERYD
18230,DANDERYD
18231,DANDERYD
18232,DANDERYD
18233,DANDERYD
18234,DANDERYD
18235,DANDERYD
18236,DANDERYD
18237,DANDERYD
18238,DANDERYD
18239,DANDERYD
18245,ENEBYBERG
18246,ENEBYBERG
18247,ENEBYBERG
18248,ENEBYBERG
18249,ENEBYBERG
18250,DANDERYD
18252,DANDERYD
18253,DANDERYD
18254,DJURSHOLM
18255,DJURSHOLM
18256,DANDERYD
18257,DANDERYD
18260,DJURSHOLM
18261,DJURSHOLM
18262,DJURSHOLM
18263,DJURSHOLM
18264,DJURSHOLM
18265,DJURSHOLM
18266,DJURSHOLM
18267,DJURSHOLM
18268,DJURSHOLM
18269,DJURSHOLM
18270,STOCKSUND
18273,STOCKSUND
18274,STOCKSUND
18275,STOCKSUND
18276,STOCKSUND
18277,STOCKSUND
18278,STOCKSUND
18279,STOCKSUND
18282,STOCKHOLM
18285,DANDERYD
18287,DANDERYD
18288,STOCKHOLM
18291,DANDERYD
18500,VAXHOLM
18520,VAXHOLM
18521,VAXHOLM
18522,VAXHOLM
18523,VAXHOLM
18531,VAXHOLM
18532,VAXHOLM
18533,VAXHOLM
18534,VAXHOLM
18535,VAXHOLM
18537,VAXHOLM
18539,VAXHOLM
18541,VAXHOLM
18551,VAXHOLM
18581,VAXHOLM
18582,VAXHOLM
18583,VAXHOLM
18591,VAXHOLM
18592,VAXHOLM
18593,VAXHOLM
18594,VAXHOLM
18595,VAXHOLM
18599,VAXHOLM
18600,VALLENTUNA
18603,BROTTBY
18620,VALLENTUNA
18621,VALLENTUNA
18622,VALLENTUNA
18623,VALLENTUNA
18624,VALLENTUNA
18625,VALLENTUNA
18626,VALLENTUNA
18630,VALLENTUNA
18631,VALLENTUNA
18632,VALLENTUNA
18633,VALLENTUNA
18634,VALLENTUNA
18635,VALLENTUNA
18636,VALLENTUNA
18637,VALLENTUNA
18638,VALLENTUNA
18639,VALLENTUNA
18640,VALLENTUNA
18641,VALLENTUNA
18642,VALLENTUNA
18643,VALLENTUNA
18644,VALLENTUNA
18645,VALLENTUNA
18646,VALLENTUNA
18647,VALLENTUNA
18648,VALLENTUNA
18649,VALLENTUNA
18650,VALLENTUNA
18651,VALLENTUNA
18652,VALLENTUNA
18653,VALLENTUNA
18654,VALLENTUNA
18655,VALLENTUNA
18656,VALLENTUNA
18660,VALLENTUNA
18670,BROTTBY
18686,VALLENTUNA
18691,VALLENTUNA
18692,VALLENTUNA
18693,VALLENTUNA
18694,VALLENTUNA
18695,VALLENTUNA
18696,VALLENTUNA
18697,BROTTBY
19000,ROSERSBERG
19100,SOLLENTUNA
19102,SOLLENTUNA
19118,SOLLENTUNA
19120,SOLLENTUNA
19121,SOLLENTUNA
19122,SOLLENTUNA
19123,SOLLENTUNA
19124,SOLLENTUNA
19126,SOLLENTUNA
19127,SOLLENTUNA
19128,SOLLENTUNA
19129,SOLLENTUNA
19131,SOLLENTUNA
19133,SOLLENTUNA
19134,SOLLENTUNA
19135,SOLLENTUNA
19136,SOLLENTUNA
19137,SOLLENTUNA
19138,SOLLENTUNA
19139,SOLLENTUNA
19140,SOLLENTUNA
19141,SOLLENTUNA
19142,SOLLENTUNA
19143,SOLLENTUNA
19144,SOLLENTUNA
19145,SOLLENTUNA
19146,SOLLENTUNA
19147,SOLLENTUNA
19148,SOLLENTUNA
19149,SOLLENTUNA
19150,SOLLENTUNA
19160,SOLLENTUNA
19161,SOLLENTUNA
19162,SOLLENTUNA
19163,SOLLENTUNA
19164,SOLLENTUNA
19181,SOLLENTUNA
19183,SOLLENTUNA
19184,SOLLENTUNA
19185,SOLLENTUNA
19186,SOLLENTUNA
19189,SOLLENTUNA
19190,SOLLENTUNA
19197,SOLLENTUNA
19200,SOLLENTUNA
19205,SOLLENTUNA
19206,SOLLENTUNA
19207,SOLLENTUNA
19208,SOLLENTUNA
19220,SOLLENTUNA
19221,SOLLENTUNA
19230,SOLLENTUNA
19248,SOLLENTUNA
19251,SOLLENTUNA
19252,SOLLENTUNA
19253,SOLLENTUNA
19254,SOLLENTUNA
19255,SOLLENTUNA
19256,SOLLENTUNA
19257,SOLLENTUNA
19258,SOLLENTUNA
19259,SOLLENTUNA
19266,SOLLENTUNA
19267,SOLLENTUNA
19268,SOLLENTUNA
19269,SOLLENTUNA
19270,SOLLENTUNA
19271,SOLLENTUNA
19272,SOLLENTUNA
19273,SOLLENTUNA
19274,SOLLENTUNA
19275,SOLLENTUNA
19276,SOLLENTUNA
19277,SOLLENTUNA
19278,SOLLENTUNA
19279,SOLLENTUNA
19280,SOLLENTUNA
19281,SOLLENTUNA
19300,SIGTUNA
19320,SIGTUNA
19321,SIGTUNA
19322,SIGTUNA
19323,SIGTUNA
19328,SIGTUNA
19330,SIGTUNA
19331,SIGTUNA
19332,SIGTUNA
19333,SIGTUNA
19334,SIGTUNA
19335,SIGTUNA
19336,SIGTUNA
19340,SIGTUNA
19341,SIGTUNA
19391,SIGTUNA
19504,ROSERSBERG
19505,ARLANDASTAD
19560,ARLANDASTAD
19561,ARLANDASTAD
19570,ROSERSBERG
19571,ROSERSBERG
19572,ROSERSBERG
19587,STOCKHOLM
19595,ROSERSBERG
19596,ROSERSBERG
19700,BRO
19720,BRO
19721,BRO
19722,BRO
19725,BRO
19730,BRO
19731,BRO
19732,BRO
19734,BRO
19735,BRO
19736,BRO
19740,BRO
19791,BRO
19792,BRO
19793,BRO
20060,LIMHAMN
20061,LIMHAMN
20062,LIMHAMN
21600,LIMHAMN
21608,LIMHAMN
21609,LIMHAMN
21610,LIMHAMN
21611,LIMHAMN
21612,LIMHAMN
21613,LIMHAMN
21614,LIMHAMN
21615,LIMHAMN
21616,LIMHAMN
21617,LIMHAMN
21618,LIMHAMN
21622,LIMHAMN
21630,LIMHAMN
21631,LIMHAMN
21632,LIMHAMN
21641,LIMHAMN
21642,LIMHAMN
21643,LIMHAMN
21644,LIMHAMN
21800,BUNKEFLOSTRAND
21820,BUNKEFLOSTRAND
21824,BUNKEFLOSTRAND
21831,BUNKEFLOSTRAND
21832,BUNKEFLOSTRAND
21833,BUNKEFLOSTRAND
21834,BUNKEFLOSTRAND
21836,BUNKEFLOSTRAND
21837,BUNKEFLOSTRAND
21838,BUNKEFLOSTRAND
21840,BUNKEFLOSTRAND
21841,BUNKEFLOSTRAND
21842,BUNKEFLOSTRAND
21845,VINTRIE
21846,BUNKEFLOSTRAND
21847,BUNKEFLOSTRAND
21851,KLAGSHAMN
21852,KLAGSHAMN
21853,KLAGSHAMN
21854,KLAGSHAMN
21855,KLAGSHAMN
22002,LUND
22007,LUND
22009,LUND
22010,LUND
22011,LUND
22013,LUND
22100,LUND
22101,LUND
22102,LUND
22103,LUND
22104,LUND
22105,LUND
22109,LUND
22182,LUND
22183,LUND
22184,LUND
22185,LUND
22186,LUND
22187,LUND
22188,LUND
22200,LUND
22220,LUND
22221,LUND
22222,LUND
22223,LUND
22224,LUND
22225,LUND
22226,LUND
22227,LUND
22228,LUND
22229,LUND
22235,LUND
22236,LUND
22237,LUND
22240,LUND
22241,LUND
22242,LUND
22270,LUND
22271,LUND
22300,LUND
22350,LUND
22351,LUND
22352,LUND
22353,LUND
22354,LUND
22355,LUND
22358,LUND
22359,LUND
22361,LUND
22362,LUND
22363,LUND
22369,LUND
22370,LUND
22381,LUND
22400,LUND
22421,LUND
22456,LUND
22457,LUND
22458,LUND
22460,LUND
22464,LUND
22465,LUND
22466,LUND
22467,LUND
22468,LUND
22471,LUND
22472,LUND
22473,LUND
22474,LUND
22475,LUND
22476,LUND
22477,LUND
22478,LUND
22479,LUND
22591,LUND
22592,LUND
22593,LUND
22594,LUND
22600,LUND
22639,LUND
22642,LUND
22643,LUND
22644,LUND
22645,LUND
22646,LUND
22647,LUND
22648,LUND
22649,LUND
22650,LUND
22651,LUND
22652,LUND
22653,LUND
22654,LUND
22655,LUND
22657,LUND
22660,LUND
22700,LUND
22721,LUND
22722,LUND
22730,LUND
22731,LUND
22732,LUND
22733,LUND
22734,LUND
22735,LUND
22736,LUND
22738,LUND
22760,LUND
22761,LUND
22762,LUND
22763,LUND
22764,LUND
22800,LUND
22810,LUND
22811,LUND
22812,LUND
22813,LUND
22814,LUND
22820,LUND
23053,ALNARP
23105,SMYGEHAMN
23106,BEDDINGESTRAND
23110,TRELLEBORG
23120,TRELLEBORG
23121,TRELLEBORG
23122,TRELLEBORG
23123,TRELLEBORG
23124,TRELLEBORG
23125,TRELLEBORG
23127,TRELLEBORG
23131,TRELLEBORG
23132,TRELLEBORG
23133,TRELLEBORG
23134,TRELLEBORG
23136,TRELLEBORG
23138,TRELLEBORG
23142,TRELLEBORG
23143,TRELLEBORG
23144,TRELLEBORG
23145,TRELLEBORG
23151,TRELLEBORG
23152,TRELLEBORG
23153,TRELLEBORG
23154,TRELLEBORG
23155,TRELLEBORG
23156,TRELLEBORG
23161,TRELLEBORG
23162,TRELLEBORG
23163,TRELLEBORG
23164,TRELLEBORG
23165,TRELLEBORG
23166,TRELLEBORG
23167,TRELLEBORG
23168,TRELLEBORG
23175,BEDDINGESTRAND
23176,BEDDINGESTRAND
23178,SMYGEHAMN
23179,SMYGEHAMN
23181,TRELLEBORG
23183,TRELLEBORG
23185,TRELLEBORG
23187,TRELLEBORG
23191,TRELLEBORG
23192,TRELLEBORG
23193,TRELLEBORG
23194,TRELLEBORG
23195,TRELLEBORG
23196,TRELLEBORG
23197,KLAGSTORP
23198,KLAGSTORP
23199,KLAGSTORP
23301,SVEDALA
23302,BARA
23320,SVEDALA
23321,SVEDALA
23322,SVEDALA
23323,SVEDALA
23324,SVEDALA
23325,SVEDALA
23326,SVEDALA
23331,SVEDALA
23332,SVEDALA
23333,SVEDALA
23334,SVEDALA
23335,SVEDALA
23336,SVEDALA
23337,SVEDALA
23338,SVEDALA
23339,SVEDALA
23341,SVEDALA
23342,SVEDALA
23343,SVEDALA
23351,SVEDALA
23361,BARA
23362,BARA
23363,BARA
23364,BARA
23365,BARA
23380,SVEDALA
23381,SVEDALA
23391,SVEDALA
23392,SVEDALA
23393,SVEDALA
23394,SVEDALA
23401,LOMMA
23420,LOMMA
23421,LOMMA
23422,LOMMA
23423,LOMMA
23431,LOMMA
23432,LOMMA
23433,LOMMA
23434,LOMMA
23435,LOMMA
23436,LOMMA
23437,LOMMA
23438,LOMMA
23439,LOMMA
23440,LOMMA
23441,LOMMA
23442,LOMMA
23443,LOMMA
23481,LOMMA
23501,VELLINGE
23520,VELLINGE
23521,VELLINGE
23522,VELLINGE
23525,VELLINGE
23531,VELLINGE
23532,VELLINGE
23533,VELLINGE
23534,VELLINGE
23535,VELLINGE
23536,VELLINGE
23537,VELLINGE
23538,VELLINGE
23539,VELLINGE
23541,VELLINGE
23581,VELLINGE
23591,VELLINGE
23592,VELLINGE
23593,VELLINGE
23594,VELLINGE
23599,VELLINGE
23820,OXIE
23821,OXIE
23822,OXIE
23823,OXIE
23830,OXIE
23831,OXIE
23832,OXIE
23833,OXIE
23834,OXIE
23835,OXIE
23836,OXIE
23837,OXIE
23838,OXIE
23839,OXIE
23840,OXIE
23841,OXIE
23842,OXIE
23843,OXIE
23940,FALSTERBO
23941,FALSTERBO
23942,FALSTERBO
24102,MARIEHOLM
24171,MARIEHOLM
24172,MARIEHOLM
24174,STEHAG
24175,STEHAG
24195,BILLINGE
24271,LUDVIGSBORG
24272,LUDVIGSBORG
24402,FURULUND
24460,FURULUND
24462,FURULUND
24463,FURULUND
24465,FURULUND
24466,FURULUND
24494,FURULUND
24501,STAFFANSTORP
24518,STAFFANSTORP
24520,STAFFANSTORP
