Zip,City
19720,BRO
19721,BRO
19722,BRO
19730,BRO
19731,BRO
19732,BRO
19733,BRO
19734,BRO
19735,BRO
19736,BRO
19740,BRO
19791,BRO
19792,BRO
19793,BRO
20001,MALMÖ
20005,MALMÖ
20010,MALMÖ
20011,MALMÖ
20021,MALMÖ
20022,MALMÖ
20024,MALMÖ
20025,MALMÖ
20031,MALMÖ
20032,MALMÖ
20039,MALMÖ
20041,MALMÖ
20042,MALMÖ
20043,MALMÖ
20045,MALMÖ
20049,MALMÖ
20061,LIMHAMN
20062,LIMHAMN
20071,MALMÖ
20072,MALMÖ
20073,MALMÖ
20074,MALMÖ
20110,MALMÖ
20120,MALMÖ
20121,MALMÖ
20122,MALMÖ
20123,MALMÖ
20124,MALMÖ
20125,MALMÖ
20180,MALMÖ
20210,MALMÖ
20211,MALMÖ
20212,MALMÖ
20213,MALMÖ
20214,MALMÖ
20215,MALMÖ
20220,MALMÖ
20221,MALMÖ
20222,MALMÖ
20223,MALMÖ
20224,MALMÖ
20225,MALMÖ
20226,MALMÖ
20227,MALMÖ
20228,MALMÖ
20229,MALMÖ
20230,MALMÖ
20240,MALMÖ
20250,MALMÖ
20260,MALMÖ
20270,MALMÖ
20271,MALMÖ
20280,MALMÖ
20310,MALMÖ
20311,MALMÖ
20312,MALMÖ
20313,MALMÖ
20314,MALMÖ
20315,MALMÖ
20320,MALMÖ
20501,MALMÖ
20502,MALMÖ
20503,MALMÖ
20504,MALMÖ
20505,MALMÖ
20506,MALMÖ
20507,MALMÖ
20508,MALMÖ
20509,MALMÖ
20510,MALMÖ
20511,MALMÖ
20512,MALMÖ
20513,MALMÖ
20514,MALMÖ
20515,MALMÖ
20516,MALMÖ
20517,MALMÖ
20518,MALMÖ
20519,MALMÖ
20520,MALMÖ
20521,MALMÖ
20522,MALMÖ
20523,MALMÖ
20525,MALMÖ
20526,MALMÖ
20528,MALMÖ
20529,MALMÖ
20530,MALMÖ
20531,MALMÖ
20533,MALMÖ
20535,MALMÖ
20536,MALMÖ
20537,MALMÖ
20538,MALMÖ
20539,MALMÖ
20540,MALMÖ
20541,MALMÖ
20542,MALMÖ
20543,MALMÖ
20544,MALMÖ
20545,MALMÖ
20547,MALMÖ
20550,MALMÖ
20552,MALMÖ
20555,MALMÖ
20556,MALMÖ
20557,MALMÖ
20558,MALMÖ
20559,MALMÖ
20560,MALMÖ
20565,MALMÖ
20570,MALMÖ
20574,MALMÖ
20575,MALMÖ
20576,MALMÖ
20578,MALMÖ
20579,MALMÖ
20580,MALMÖ
20581,MALMÖ
20590,MALMÖ
20595,MALMÖ
20701,MALMÖ
20702,MALMÖ
20703,MALMÖ
20704,MALMÖ
20705,MALMÖ
20706,MALMÖ
20707,MALMÖ
20708,MALMÖ
20709,MALMÖ
20710,MALMÖ
20711,MALMÖ
20712,MALMÖ
20713,MALMÖ
20714,MALMÖ
20715,MALMÖ
20716,MALMÖ
20717,MALMÖ
20718,MALMÖ
20719,MALMÖ
20720,MALMÖ
20721,MALMÖ
20722,MALMÖ
20723,MALMÖ
20724,MALMÖ
20725,MALMÖ
20726,MALMÖ
20727,MALMÖ
20728,MALMÖ
20791,MALMÖ
20792,MALMÖ
20794,MALMÖ
20795,MALMÖ
20797,MALMÖ
20798,MALMÖ
20799,MALMÖ
20800,MALMÖ
20801,MALMÖ
20802,MALMÖ
20805,MALMÖ
20810,MALMÖ
20813,MALMÖ
20815,MALMÖ
20818,MALMÖ
20820,MALMÖ
20821,MALMÖ
20824,MALMÖ
20830,MALMÖ
20831,MALMÖ
20834,MALMÖ
20850,MALMÖ
20860,MALMÖ
20867,MALMÖ
20870,MALMÖ
20891,MALMÖ
20897,MALMÖ
20900,MALMÖ
20901,MALMÖ
20902,MALMÖ
20903,MALMÖ
20904,MALMÖ
20905,MALMÖ
20906,MALMÖ
20907,MALMÖ
20908,MALMÖ
20909,MALMÖ
20910,MALMÖ
20911,MALMÖ
20912,MALMÖ
20913,MALMÖ
20914,MALMÖ
20915,MALMÖ
20916,MALMÖ
20917,MALMÖ
20918,MALMÖ
20919,MALMÖ
20920,MALMÖ
20921,MALMÖ
20922,MALMÖ
20923,MALMÖ
20924,MALMÖ
20925,MALMÖ
20926,MALMÖ
20927,MALMÖ
20928,MALMÖ
20929,MALMÖ
20930,MALMÖ
20931,MALMÖ
20932,MALMÖ
20933,MALMÖ
20934,MALMÖ
20935,MALMÖ
20936,MALMÖ
20937,MALMÖ
20938,MALMÖ
20939,MALMÖ
20940,MALMÖ
20941,MALMÖ
20942,MALMÖ
20943,MALMÖ
20944,MALMÖ
20945,MALMÖ
20946,MALMÖ
20947,MALMÖ
20948,MALMÖ
20949,MALMÖ
20950,MALMÖ
20951,MALMÖ
20952,MALMÖ
20953,MALMÖ
20954,MALMÖ
20955,MALMÖ
20956,MALMÖ
20957,MALMÖ
20958,MALMÖ
20959,MALMÖ
20960,MALMÖ
20961,MALMÖ
20962,MALMÖ
20963,MALMÖ
20964,MALMÖ
20965,MALMÖ
20966,MALMÖ
20967,MALMÖ
20968,MALMÖ
20969,MALMÖ
20970,MALMÖ
20971,MALMÖ
20972,MALMÖ
20973,MALMÖ
20974,MALMÖ
20975,MALMÖ
20976,MALMÖ
20977,MALMÖ
20978,MALMÖ
20979,MALMÖ
20980,MALMÖ
20981,MALMÖ
20982,MALMÖ
20983,MALMÖ
20984,MALMÖ
20985,MALMÖ
20986,MALMÖ
20987,MALMÖ
20988,MALMÖ
20989,MALMÖ
20990,MALMÖ
20991,MALMÖ
20992,MALMÖ
20993,MALMÖ
20994,MALMÖ
20995,MALMÖ
20996,MALMÖ
20997,MALMÖ
20998,MALMÖ
20999,MALMÖ
21100,MALMÖ
21101,MALMÖ
21105,MALMÖ
21111,MALMÖ
21112,MALMÖ
21113,MALMÖ
21114,MALMÖ
21115,MALMÖ
21116,MALMÖ
21117,MALMÖ
21118,MALMÖ
21119,MALMÖ
21120,MALMÖ
21121,MALMÖ
21122,MALMÖ
21124,MALMÖ
21125,MALMÖ
21126,MALMÖ
21127,MALMÖ
21128,MALMÖ
21129,MALMÖ
21130,MALMÖ
21131,MALMÖ
21132,MALMÖ
21133,MALMÖ
21134,MALMÖ
21135,MALMÖ
21136,MALMÖ
21137,MALMÖ
21138,MALMÖ
21139,MALMÖ
21140,MALMÖ
21141,MALMÖ
21142,MALMÖ
21143,MALMÖ
21144,MALMÖ
21145,MALMÖ
21146,MALMÖ
21147,MALMÖ
21148,MALMÖ
21149,MALMÖ
21150,MALMÖ
21151,MALMÖ
21152,MALMÖ
21153,MALMÖ
21154,MALMÖ
21155,MALMÖ
21156,MALMÖ
21157,MALMÖ
21158,MALMÖ
21159,MALMÖ
21160,MALMÖ
21165,MALMÖ
21171,MALMÖ
21173,MALMÖ
21174,MALMÖ
21175,MALMÖ
21176,MALMÖ
21177,MALMÖ
21200,MALMÖ
21201,MALMÖ
21206,MALMÖ
21209,MALMÖ
21210,MALMÖ
21211,MALMÖ
21212,MALMÖ
21213,MALMÖ
21214,MALMÖ
21215,MALMÖ
21216,MALMÖ
21217,MALMÖ
21218,MALMÖ
21219,MALMÖ
21220,MALMÖ
21221,MALMÖ
21222,MALMÖ
21223,MALMÖ
21224,MALMÖ
21225,MALMÖ
21226,MALMÖ
21227,MALMÖ
21228,MALMÖ
21229,MALMÖ
21230,MALMÖ
21231,MALMÖ
21232,MALMÖ
21233,MALMÖ
21234,MALMÖ
21235,MALMÖ
21236,MALMÖ
21237,MALMÖ
21238,MALMÖ
21239,MALMÖ
21240,MALMÖ
21241,MALMÖ
21242,MALMÖ
21243,MALMÖ
21244,MALMÖ
21245,MALMÖ
21246,MALMÖ
21250,MALMÖ
21251,MALMÖ
21252,MALMÖ
21291,MALMÖ
21300,MALMÖ
21361,MALMÖ
21362,MALMÖ
21363,MALMÖ
21364,MALMÖ
21365,MALMÖ
21366,MALMÖ
21367,MALMÖ
21368,MALMÖ
21369,MALMÖ
21370,MALMÖ
21371,MALMÖ
21372,MALMÖ
21373,MALMÖ
21374,MALMÖ
21375,MALMÖ
21376,MALMÖ
21377,MALMÖ
21400,MALMÖ
21402,MALMÖ
21410,MALMÖ
21413,MALMÖ
21420,MALMÖ
21421,MALMÖ
21422,MALMÖ
21423,MALMÖ
21424,MALMÖ
21425,MALMÖ
21426,MALMÖ
21427,MALMÖ
21428,MALMÖ
21429,MALMÖ
21430,MALMÖ
21431,MALMÖ
21432,MALMÖ
21433,MALMÖ
21434,MALMÖ
21435,MALMÖ
21436,MALMÖ
21437,MALMÖ
21438,MALMÖ
21439,MALMÖ
21440,MALMÖ
21441,MALMÖ
21442,MALMÖ
21443,MALMÖ
21444,MALMÖ
21445,MALMÖ
21446,MALMÖ
21447,MALMÖ
21448,MALMÖ
21449,MALMÖ
21450,MALMÖ
21454,MALMÖ
21455,MALMÖ
21456,MALMÖ
21457,MALMÖ
21458,MALMÖ
21459,MALMÖ
21463,MALMÖ
21466,MALMÖ
21467,MALMÖ
21500,MALMÖ
21526,MALMÖ
21527,MALMÖ
21532,MALMÖ
21533,MALMÖ
21534,MALMÖ
21535,MALMÖ
21536,MALMÖ
21537,MALMÖ
21550,MALMÖ
21551,MALMÖ
21552,MALMÖ
21553,MALMÖ
21558,MALMÖ
21559,MALMÖ
21560,MALMÖ
21561,MALMÖ
21562,MALMÖ
21563,MALMÖ
21564,MALMÖ
21565,MALMÖ
21566,MALMÖ
21567,MALMÖ
21568,MALMÖ
21569,MALMÖ
21570,MALMÖ
21571,MALMÖ
21572,MALMÖ
21573,MALMÖ
21574,MALMÖ
21578,MALMÖ
21579,MALMÖ
21580,MALMÖ
21581,MALMÖ
21582,MALMÖ
21583,MALMÖ
21584,MALMÖ
21585,MALMÖ
21586,MALMÖ
21600,LIMHAMN
21608,LIMHAMN
21609,LIMHAMN
21610,LIMHAMN
21611,LIMHAMN
21612,LIMHAMN
21613,LIMHAMN
21614,LIMHAMN
21615,LIMHAMN
21616,LIMHAMN
21617,LIMHAMN
21618,LIMHAMN
21619,MALMÖ
21620,MALMÖ
21621,MALMÖ
21622,LIMHAMN
21623,MALMÖ
21624,MALMÖ
21625,MALMÖ
21630,LIMHAMN
21631,LIMHAMN
21632,LIMHAMN
21633,LIMHAMN
21641,LIMHAMN
21642,LIMHAMN
21643,LIMHAMN
21644,LIMHAMN
21645,LIMHAMN
21646,LIMHAMN
21647,LIMHAMN
21648,LIMHAMN
21649,LIMHAMN
21700,MALMÖ
21701,MALMÖ
21741,MALMÖ
21742,MALMÖ
21743,MALMÖ
21744,MALMÖ
21745,MALMÖ
21746,MALMÖ
21747,MALMÖ
21748,MALMÖ
21749,MALMÖ
21751,MALMÖ
21752,MALMÖ
21753,MALMÖ
21754,MALMÖ
21755,MALMÖ
21756,MALMÖ
21757,MALMÖ
21758,MALMÖ
21759,MALMÖ
21761,MALMÖ
21762,MALMÖ
21763,MALMÖ
21764,MALMÖ
21765,MALMÖ
21766,MALMÖ
21767,MALMÖ
21771,MALMÖ
21772,MALMÖ
21773,MALMÖ
21774,MALMÖ
21775,MALMÖ
21800,BUNKEFLOSTRAND
21820,BUNKEFLOSTRAND
21824,BUNKEFLOSTRAND
21831,BUNKEFLOSTRAND
21832,BUNKEFLOSTRAND
21833,BUNKEFLOSTRAND
21834,BUNKEFLOSTRAND
21836,BUNKEFLOSTRAND
21837,BUNKEFLOSTRAND
21838,BUNKEFLOSTRAND
21839,BUNKEFLOSTRAND
21840,BUNKEFLOSTRAND
21841,BUNKEFLOSTRAND
21842,BUNKEFLOSTRAND
21845,VINTRIE
21846,BUNKEFLOSTRAND
21847,BUNKEFLOSTRAND
21851,KLAGSHAMN
21852,KLAGSHAMN
21853,KLAGSHAMN
21854,KLAGSHAMN
21855,KLAGSHAMN
21871,TYGELSJÖ
21872,TYGELSJÖ
21873,TYGELSJÖ
21874,TYGELSJÖ
21875,TYGELSJÖ
22002,LUND
22007,LUND
22009,LUND
22010,LUND
22013,LUND
22100,LUND
22101,LUND
22104,LUND
22105,LUND
22109,LUND
22182,LUND
22183,LUND
22184,LUND
22185,LUND
22186,LUND
22187,LUND
22188,LUND
22200,LUND
22220,LUND
22221,LUND
22222,LUND
22223,LUND
22224,LUND
22225,LUND
22226,LUND
22227,LUND
22228,LUND
22229,LUND
22235,LUND
22236,LUND
22237,LUND
22240,LUND
22241,LUND
22242,LUND
22270,LUND
22271,LUND
22274,LUND
22300,LUND
22349,LUND
22350,LUND
22351,LUND
22352,LUND
22353,LUND
22354,LUND
22355,LUND
22356,LUND
22357,LUND
22358,LUND
22359,LUND
22361,LUND
22362,LUND
22363,LUND
22369,LUND
22370,LUND
22381,LUND
22400,LUND
22421,LUND
22456,LUND
22457,LUND
22458,LUND
22460,LUND
22464,LUND
22465,LUND
22466,LUND
22467,LUND
22468,LUND
22471,LUND
22472,LUND
22473,LUND
22474,LUND
22475,LUND
22476,LUND
22477,LUND
22478,LUND
22479,LUND
22480,LUND
22481,LUND
22482,LUND
22484,LUND
22591,LUND
22592,LUND
22593,LUND
22594,LUND
22600,LUND
22639,LUND
22642,LUND
22643,LUND
22644,LUND
22645,LUND
22646,LUND
22647,LUND
22648,LUND
22649,LUND
22650,LUND
22651,LUND
22652,LUND
22653,LUND
22654,LUND
22655,LUND
22657,LUND
22660,LUND
22700,LUND
22721,LUND
22722,LUND
22730,LUND
22731,LUND
22732,LUND
22733,LUND
22734,LUND
22735,LUND
22736,LUND
22738,LUND
22760,LUND
22761,LUND
22762,LUND
22763,LUND
22764,LUND
22800,LUND
22810,LUND
22814,LUND
22820,LUND
23032,MALMÖ-STURUP
23105,SMYGEHAMN
23106,BEDDINGESTRAND
23108,ANDERSLÖV
23110,TRELLEBORG
23120,TRELLEBORG
23121,TRELLEBORG
23122,TRELLEBORG
23123,TRELLEBORG
23124,TRELLEBORG
23125,TRELLEBORG
23127,TRELLEBORG
23131,TRELLEBORG
23132,TRELLEBORG
23133,TRELLEBORG
23134,TRELLEBORG
23136,TRELLEBORG
23138,TRELLEBORG
23142,TRELLEBORG
23143,TRELLEBORG
23144,TRELLEBORG
23145,TRELLEBORG
23151,TRELLEBORG
23152,TRELLEBORG
23153,TRELLEBORG
23154,TRELLEBORG
23155,TRELLEBORG
23156,TRELLEBORG
23161,TRELLEBORG
23162,TRELLEBORG
23163,TRELLEBORG
23164,TRELLEBORG
23165,TRELLEBORG
23166,TRELLEBORG
23167,TRELLEBORG
23168,TRELLEBORG
23169,SKEGRIE
23170,ANDERSLÖV
23172,ANDERSLÖV
23173,ANDERSLÖV
23175,BEDDINGESTRAND
23176,BEDDINGESTRAND
23178,SMYGEHAMN
23179,SMYGEHAMN
23181,TRELLEBORG
23183,TRELLEBORG
23185,TRELLEBORG
23187,TRELLEBORG
23191,TRELLEBORG
23192,TRELLEBORG
23193,TRELLEBORG
23194,TRELLEBORG
23195,TRELLEBORG
23196,TRELLEBORG
23197,KLAGSTORP
23198,KLAGSTORP
23199,KLAGSTORP
23201,ARLÖV
23202,ÅKARP
23220,ARLÖV
23221,ARLÖV
23222,ARLÖV
23223,ARLÖV
23224,ARLÖV
23231,ARLÖV
23232,ARLÖV
23233,ARLÖV
23234,ARLÖV
23235,ARLÖV
23236,ARLÖV
23237,ARLÖV
23238,ARLÖV
23239,ARLÖV
23241,ARLÖV
23251,ÅKARP
23252,ÅKARP
23253,ÅKARP
23254,ÅKARP
23261,ARLÖV
23291,ARLÖV
23301,SVEDALA
23302,BARA
23320,SVEDALA
23321,SVEDALA
23322,SVEDALA
23323,SVEDALA
23325,SVEDALA
23326,SVEDALA
23331,SVEDALA
23332,SVEDALA
23333,SVEDALA
23334,SVEDALA
23335,SVEDALA
23336,SVEDALA
23337,SVEDALA
23338,SVEDALA
23339,SVEDALA
23341,SVEDALA
23342,SVEDALA
23343,SVEDALA
23344,SVEDALA
23351,SVEDALA
23361,BARA
23362,BARA
23363,BARA
23364,BARA
23365,BARA
23371,MALMÖ-STURUP
23375,KLÅGERUP
23376,KLÅGERUP
23380,SVEDALA
23381,SVEDALA
23391,SVEDALA
23392,SVEDALA
23393,SVEDALA
23394,SVEDALA
23401,LOMMA
23420,LOMMA
23421,LOMMA
23422,LOMMA
23423,LOMMA
23431,LOMMA
23432,LOMMA
23433,LOMMA
23434,LOMMA
23435,LOMMA
23436,LOMMA
23437,LOMMA
23438,LOMMA
23439,LOMMA
23440,LOMMA
23441,LOMMA
23442,LOMMA
23443,LOMMA
23456,ALNARP
23481,LOMMA
23501,VELLINGE
23520,VELLINGE
23521,VELLINGE
23522,VELLINGE
23525,VELLINGE
23531,VELLINGE
23532,VELLINGE
23533,VELLINGE
23534,VELLINGE
23535,VELLINGE
23536,VELLINGE
23537,VELLINGE
23538,VELLINGE
23539,VELLINGE
23541,VELLINGE
23542,VELLINGE
23543,VELLINGE
23581,VELLINGE
23591,VELLINGE
23593,VELLINGE
23594,VELLINGE
23599,VELLINGE
23601,HÖLLVIKEN
23621,HÖLLVIKEN
23622,HÖLLVIKEN
23623,HÖLLVIKEN
23624,HÖLLVIKEN
23625,HÖLLVIKEN
23631,HÖLLVIKEN
23632,HÖLLVIKEN
23633,HÖLLVIKEN
23634,HÖLLVIKEN
23635,HÖLLVIKEN
23636,HÖLLVIKEN
23637,HÖLLVIKEN
23638,HÖLLVIKEN
23641,HÖLLVIKEN
23642,HÖLLVIKEN
23651,HÖLLVIKEN
23661,HÖLLVIKEN
23691,HÖLLVIKEN
23701,BJÄRRED
23721,BJÄRRED
23722,BJÄRRED
23723,BJÄRRED
23724,BJÄRRED
23725,BJÄRRED
23731,BJÄRRED
23732,BJÄRRED
23733,BJÄRRED
23734,BJÄRRED
23735,BJÄRRED
23736,BJÄRRED
23737,BJÄRRED
23741,BJÄRRED
23742,BJÄRRED
23791,BJÄRRED
23820,OXIE
23821,OXIE
23822,OXIE
23830,OXIE
23831,OXIE
23832,OXIE
23833,OXIE
23834,OXIE
23835,OXIE
23836,OXIE
23837,OXIE
23838,OXIE
23839,OXIE
23840,OXIE
23841,OXIE
23842,OXIE
23843,OXIE
23901,SKANÖR
23920,SKANÖR
23921,SKANÖR
23922,SKANÖR
23930,SKANÖR
23931,SKANÖR
23932,SKANÖR
23933,SKANÖR
23934,SKANÖR
23935,SKANÖR
23936,SKANÖR
23940,FALSTERBO
23941,FALSTERBO
23942,FALSTERBO
24102,MARIEHOLM
24104,LÖBERÖD
24105,HARLÖSA
24110,ESLÖV
24120,ESLÖV
24121,ESLÖV
24122,ESLÖV
24123,ESLÖV
24124,ESLÖV
24126,ESLÖV
24130,ESLÖV
24131,ESLÖV
24132,ESLÖV
24133,ESLÖV
24134,ESLÖV
24135,ESLÖV
24136,ESLÖV
24137,ESLÖV
24138,ESLÖV
24139,ESLÖV
24140,ESLÖV
24161,LÖBERÖD
24162,LÖBERÖD
24164,HARLÖSA
24165,HARLÖSA
24171,MARIEHOLM
24172,MARIEHOLM
24174,STEHAG
24175,STEHAG
24180,ESLÖV
24181,ESLÖV
24191,ESLÖV
24192,ESLÖV
24193,ESLÖV
24194,HURVA
24195,BILLINGE
24196,STOCKAMÖLLAN
24201,HÖRBY
24220,HÖRBY
24221,HÖRBY
24222,HÖRBY
24230,HÖRBY
24231,HÖRBY
24232,HÖRBY
24233,HÖRBY
24234,HÖRBY
24235,HÖRBY
24271,LUDVIGSBORG
24272,LUDVIGSBORG
24280,HÖRBY
24291,HÖRBY
24292,HÖRBY
24293,HÖRBY
24294,HÖRBY
24295,HÖRBY
24296,HÖRBY
24297,HÖRBY
24298,HÖRBY
24301,HÖÖR
24320,HÖÖR
24321,HÖÖR
24322,HÖÖR
24323,HÖÖR
24326,HÖÖR
24330,HÖÖR
24331,HÖÖR
24332,HÖÖR
24333,HÖÖR
24334,HÖÖR
24335,HÖÖR
24336,HÖÖR
24339,HÖÖR
24340,HÖÖR
24371,TJÖRNARP
24372,TJÖRNARP
24373,TJÖRNARP
24391,HÖÖR
24392,HÖÖR
24393,HÖÖR
24394,HÖÖR
24395,HÖÖR
24396,HÖÖR
24397,HALLARÖD
24400,KÄVLINGE
24401,KÄVLINGE
24402,FURULUND
24420,KÄVLINGE
24421,KÄVLINGE
24422,KÄVLINGE
24423,KÄVLINGE
24430,KÄVLINGE
24431,KÄVLINGE
24432,KÄVLINGE
24433,KÄVLINGE
24436,KÄVLINGE
24438,KÄVLINGE
24439,KÄVLINGE
24441,KÄVLINGE
24444,KÄVLINGE
24445,KÄVLINGE
24446,KÄVLINGE
24460,FURULUND
24462,FURULUND
24463,FURULUND
24465,FURULUND
24466,FURULUND
24471,DÖSJEBRO
24480,KÄVLINGE
24482,KÄVLINGE
24491,KÄVLINGE
24493,KÄVLINGE
24494,FURULUND
24495,DÖSJEBRO
24501,STAFFANSTORP
24518,STAFFANSTORP
24520,STAFFANSTORP
24521,STAFFANSTORP
24522,STAFFANSTORP
24525,STAFFANSTORP
24531,STAFFANSTORP
24532,STAFFANSTORP
24533,STAFFANSTORP
24534,STAFFANSTORP
24535,STAFFANSTORP
24537,STAFFANSTORP
24538,STAFFANSTORP
24541,STAFFANSTORP
24542,STAFFANSTORP
24543,STAFFANSTORP
24544,STAFFANSTORP
24545,STAFFANSTORP
24561,STAFFANSTORP
24562,HJÄRUP
24563,HJÄRUP
24564,HJÄRUP
24565,HJÄRUP
24566,HJÄRUP
24580,STAFFANSTORP
24591,STAFFANSTORP
24592,STAFFANSTORP
24593,STAFFANSTORP
24601,LÖDDEKÖPINGE
24602,LÖDDEKÖPINGE
24620,LÖDDEKÖPINGE
24621,LÖDDEKÖPINGE
24622,LÖDDEKÖPINGE
24625,LÖDDEKÖPINGE
24630,LÖDDEKÖPINGE
24631,LÖDDEKÖPINGE
24632,LÖDDEKÖPINGE
24633,LÖDDEKÖPINGE
24634,LÖDDEKÖPINGE
24635,LÖDDEKÖPINGE
24636,LÖDDEKÖPINGE
24642,LÖDDEKÖPINGE
24643,LÖDDEKÖPINGE
24650,LÖDDEKÖPINGE
24651,LÖDDEKÖPINGE
24652,LÖDDEKÖPINGE
24655,LÖDDEKÖPINGE
24657,BARSEBÄCK
24700,DALBY
24719,SÖDRA SANDBY
24720,DALBY
24721,SÖDRA SANDBY
24722,SÖDRA SANDBY
24723,DALBY
24724,DALBY
24725,VEBERÖD
24726,VEBERÖD
24727,GENARP
24728,GENARP
24729,FLYINGE
24731,SÖDRA SANDBY
24732,SÖDRA SANDBY
24733,SÖDRA SANDBY
24734,SÖDRA SANDBY
24735,SÖDRA SANDBY
24736,SÖDRA SANDBY
24741,SÖDRA SANDBY
24745,TORNA-HÄLLESTAD
24747,FLYINGE
24750,DALBY
24751,DALBY
24752,DALBY
24753,DALBY
24754,DALBY
24755,DALBY
24756,DALBY
24760,VEBERÖD
24761,VEBERÖD
24762,VEBERÖD
24763,VEBERÖD
24764,VEBERÖD
24770,GENARP
24771,GENARP
24772,GENARP
24781,SÖDRA SANDBY
24782,SÖDRA SANDBY
24791,SÖDRA SANDBY
24792,SÖDRA SANDBY
24793,FLYINGE
24794,DALBY
24795,TORNA-HÄLLESTAD
24796,VEBERÖD
24797,FLYINGE
24798,GENARP
24799,GENARP
25002,HELSINGBORG
25003,HELSINGBORG
25005,HELSINGBORG
25006,HELSINGBORG
25007,HELSINGBORG
25009,HELSINGBORG
25013,HELSINGBORG
25015,HELSINGBORG
25016,RÅÅ
25019,HELSINGBORG
25022,HELSINGBORG
25023,HELSINGBORG
25024,HELSINGBORG
25025,HELSINGBORG
25053,HELSINGBORG
25054,HELSINGBORG
25100,HELSINGBORG
25101,HELSINGBORG
25106,HELSINGBORG
25107,HELSINGBORG
25108,HELSINGBORG
25109,HELSINGBORG
25110,HELSINGBORG
25111,HELSINGBORG
25112,HELSINGBORG
25113,HELSINGBORG
25114,HELSINGBORG
25181,HELSINGBORG
25182,RAMLÖSA
25183,HELSINGBORG
25184,HELSINGBORG
25185,HELSINGBORG
25187,HELSINGBORG
25188,HELSINGBORG
25189,HELSINGBORG
25200,HELSINGBORG
25201,HELSINGBORG
25202,HELSINGBORG
25208,HELSINGBORG
25218,HELSINGBORG
25219,HELSINGBORG
25220,HELSINGBORG
25221,HELSINGBORG
25222,HELSINGBORG
25223,HELSINGBORG
25224,HELSINGBORG
25225,HELSINGBORG
25226,HELSINGBORG
25227,HELSINGBORG
25228,HELSINGBORG
25229,HELSINGBORG
25230,HELSINGBORG
25231,HELSINGBORG
25232,HELSINGBORG
25233,HELSINGBORG
25234,HELSINGBORG
25236,HELSINGBORG
25237,HELSINGBORG
25238,HELSINGBORG
25240,HELSINGBORG
25241,HELSINGBORG
25244,HELSINGBORG
25245,HELSINGBORG
25246,HELSINGBORG
25247,HELSINGBORG
25248,HELSINGBORG
25249,HELSINGBORG
25250,HELSINGBORG
25251,HELSINGBORG
25252,HELSINGBORG
25263,HELSINGBORG
25266,HELSINGBORG
25267,HELSINGBORG
25268,HELSINGBORG
25269,RÅÅ
25270,RÅÅ
25271,RÅÅ
25275,HELSINGBORG
25276,HELSINGBORG
25277,HELSINGBORG
25278,HELSINGBORG
25279,HELSINGBORG
25300,HELSINGBORG
25301,HELSINGBORG
25302,HELSINGBORG
25341,VALLÅKRA
25342,VALLÅKRA
25351,PÅARP
25352,PÅARP
25353,PÅARP
25354,MÖRARP
25355,MÖRARP
25356,MÖRARP
25360,RAMLÖSA
25361,HELSINGBORG
25362,HELSINGBORG
25368,HELSINGBORG
25373,GANTOFTA
25374,HELSINGBORG
25375,HELSINGBORG
25400,HELSINGBORG
25402,HELSINGBORG
25403,ÖDÅKRA
25404,ÖDÅKRA
25408,HELSINGBORG
25420,HELSINGBORG
25421,HELSINGBORG
25422,HELSINGBORG
25423,HELSINGBORG
25424,HELSINGBORG
25426,HELSINGBORG
25430,HELSINGBORG
25431,HELSINGBORG
25433,HELSINGBORG
25434,HELSINGBORG
25435,HELSINGBORG
25436,HELSINGBORG
25437,HELSINGBORG
25438,HELSINGBORG
25439,HELSINGBORG
25440,HELSINGBORG
25441,HELSINGBORG
25442,HELSINGBORG
25443,HELSINGBORG
25444,HELSINGBORG
25445,HELSINGBORG
25446,HELSINGBORG
25447,HELSINGBORG
25448,HELSINGBORG
25449,HELSINGBORG
25450,HELSINGBORG
25451,HELSINGBORG
25452,HELSINGBORG
25453,HELSINGBORG
25454,HELSINGBORG
25455,HELSINGBORG
25457,HELSINGBORG
25458,HELSINGBORG
25459,HELSINGBORG
25460,HELSINGBORG
25462,HELSINGBORG
25463,HELSINGBORG
25464,HELSINGBORG
25465,HELSINGBORG
25466,HELSINGBORG
25467,HELSINGBORG
25468,HELSINGBORG
25469,ÖDÅKRA
25470,KATTARP
25471,HASSLARP
25472,ÖDÅKRA
25473,ÖDÅKRA
25474,ÖDÅKRA
25475,ÖDÅKRA
25476,ALLERUM
25477,FLENINGE
25478,DOMSTEN
25481,HELSINGBORG
25482,HELSINGBORG
25483,HELSINGBORG
25484,HELSINGBORG
25600,HELSINGBORG
25654,RAMLÖSA
25655,HELSINGBORG
25656,HELSINGBORG
25657,RAMLÖSA
25658,HELSINGBORG
25659,HELSINGBORG
25661,HELSINGBORG
25662,HELSINGBORG
25663,HELSINGBORG
25664,HELSINGBORG
25665,HELSINGBORG
25666,HELSINGBORG
25667,HELSINGBORG
25668,HELSINGBORG
25669,HELSINGBORG
25671,HELSINGBORG
25721,RYDEBÄCK
25730,RYDEBÄCK
25731,RYDEBÄCK
25732,RYDEBÄCK
25733,RYDEBÄCK
25734,RYDEBÄCK
25800,HELSINGBORG
25802,HELSINGBORG
25803,HELSINGBORG
25805,HELSINGBORG
25960,HELSINGBORG
25961,HELSINGBORG
25962,HELSINGBORG
25963,HELSINGBORG
25964,HELSINGBORG
25965,HELSINGBORG
25966,HELSINGBORG
25967,HELSINGBORG
